ACCOUNTID,RENEW,INTERCEPT,PLAYOFF,TENURE,OPENSNINETY,NOTES,TICKETSPEND,LIFETIMEMERCHSPEND,MISSEDALL,TENDUMMY,DISTANCE,PAWP,EMAILCATEGORIES,CATEGORYDUMMY,MISSEDREG,LOGINS,CLICKS90,PAWP,RAND
190126,1,1,1,9,0,0,4680,113.34,1,1,68,0,5,1,0,0,0,0,0.201092302
454496,1,1,1,3,6,0,4680,110.38,0,1,7,1,5,1,0,0,12,1,0.201139049
402284,1,1,0,5,0,1,2970,0,0,1,28,0,1,0,0,0,0,0,0.201165768
267874,1,1,1,9,0,0,2340,0,0,1,42,1,2,1,0,0,0,1,0.201190305
392604,1,1,1,6,1,0,4680,0,1,1,5,0,3,1,0,7,0,0,0.201245564
315164,1,1,1,4,2,0,1780,21.81,0,1,13,1,6,1,0,0,5,1,0.201292144
389887,1,1,1,5,9,0,2700,0,1,1,8,1,7,1,1,0,1,1,0.201452398
259030,1,1,1,9,0,0,2700,0,3,1,27,1,4,1,1,0,1,1,0.201802753
4032763,1,1,1,5,3,0,2700,167.32,0,1,18,0,1,0,0,0,2,0,0.20194432
216614,1,1,1,9,0,0,3960,0,2,1,15,0,3,1,0,0,2,0,0.201983123
187222,1,1,1,9,1,0,3960,0,0,1,39,1,2,1,0,0,1,1,0.202059482
406651,1,1,1,5,1,0,3560,0,2,1,25,0,3,1,1,0,2,0,0.202124141
213567,1,1,1,9,4,0,3380,250.71,0,1,36,1,5,1,0,9,2,1,0.202192078
290105,1,1,1,9,1,1,52410,0,0,1,19,1,2,1,0,6,0,1,0.202205922
101829,1,1,1,9,5,0,6760,143.8,0,1,20,0,6,1,0,0,10,0,0.202238147
590430,1,1,1,9,1,0,2700,0,0,1,24,0,3,1,0,0,2,0,0.202266374
300445,1,1,1,9,4,0,2700,0,0,1,7,0,3,1,0,0,0,0,0.202322133
272142,1,1,1,9,0,0,3900,0,0,1,31,0,14,1,0,0,0,0,0.20238781
5512244,1,1,0,2,2,0,3960,0,0,0,71,0,2,1,0,0,2,0,0.202488007
4652362,1,1,1,4,0,0,4050,0,0,1,42,0,3,1,0,0,0,0,0.20253118
239428,1,1,1,9,3,0,2700,0,0,1,33,1,3,1,0,0,4,1,0.20254244
114655,1,1,1,9,5,0,2700,0,0,1,24,0,7,1,0,0,14,0,0.202566626
286882,1,1,1,9,2,0,7800,0,0,1,17,0,1,0,0,0,2,0,0.202629606
189587,1,1,1,8,3,0,2700,0,0,1,59,1,2,1,0,0,0,1,0.202790693
369218,1,1,1,9,0,0,3560,0,0,1,27,1,5,1,0,194,2,1,0.202824914
167532,1,1,0,9,0,0,2700,0,0,1,123,0,2,1,0,0,0,0,0.202839461
154167,1,1,1,9,3,0,4050,0,0,1,35,0,1,0,0,0,3,0,0.20285259
258227,1,1,1,9,0,0,7800,0,0,1,14,0,1,0,0,0,0,0,0.202957865
147215,1,1,1,9,4,0,2700,0,0,1,11,1,2,1,0,0,2,1,0.203189742
292327,1,1,1,9,8,0,6760,89.75,1,1,23,0,5,1,0,0,38,0,0.203318754
110816,1,1,1,9,4,0,1690,0,0,1,35,1,2,1,0,0,0,1,0.203356905
166751,1,1,0,9,0,0,3380,0,1,1,21,0,3,1,0,12,1,0,0.203388562
389843,1,1,1,5,3,0,1980,0,0,1,71,0,2,1,0,0,2,0,0.203441352
176387,1,1,1,9,6,0,5400,0,0,1,28,0,4,1,0,0,6,0,0.203456242
297563,1,1,1,9,0,0,3900,0,0,1,22,0,2,1,0,0,0,0,0.203574666
238097,1,1,1,9,3,0,1780,0,2,1,7,0,6,1,0,0,6,0,0.203612945
436604,1,1,1,6,4,1,1980,0,2,1,159,0,3,1,0,30,6,0,0.203624029
401030,1,1,1,4,1,0,1780,0,2,1,12,1,3,1,0,0,4,1,0.203657411
224556,1,1,1,9,6,0,2340,0,0,1,18,1,6,1,0,0,15,1,0.203798851
4212746,1,1,1,5,2,0,3380,0,1,1,4,1,3,1,0,0,0,1,0.203832423
228208,1,1,1,9,1,0,4680,0,2,1,52,1,4,1,1,0,5,1,0.20385612
276630,1,1,0,9,10,0,5400,0,2,1,37,0,7,1,0,0,6,0,0.20386779
177278,1,1,1,9,2,0,5400,0,1,1,8,1,3,1,0,0,2,1,0.203963202
366985,1,1,1,9,2,0,2700,0,0,1,9,0,2,1,0,0,1,0,0.203993214
217857,1,1,1,9,0,0,8100,0,0,1,189,0,1,0,0,0,0,0,0.203999294
205988,1,1,1,9,4,0,2700,0,0,1,37,1,3,1,0,8,1,1,0.204031298
4992909,1,1,1,3,5,1,2700,0,2,1,50,0,3,1,1,0,6,0,0.204036715
4678748,1,1,1,4,4,0,8450,0,2,1,26,0,3,1,0,1,2,0,0.204043961
394727,1,1,1,9,0,0,5400,0,0,1,23,0,1,0,0,4,3,0,0.204406783
4028464,1,1,1,5,2,0,6760,0,0,1,27,1,5,1,0,0,5,1,0.20443814
199608,1,1,1,9,1,0,1780,0,0,1,2289,1,2,1,0,0,1,1,0.204446542
362035,1,1,0,7,0,0,2600,0,0,1,80,0,2,1,0,0,0,0,0.204521663
334249,1,1,1,9,2,0,1780,0,2,1,840,1,3,1,0,0,5,1,0.2045712
448597,1,1,1,2,1,0,1780,29.95,3,0,17,0,2,1,1,0,0,0,0.204583449
4917641,1,1,1,3,0,0,3900,0,2,1,21,1,1,0,0,0,0,1,0.204598357
212610,1,1,1,9,1,0,2670,0,1,1,17,1,6,1,0,0,10,1,0.204696011
113280,1,1,1,9,6,0,3900,0,0,1,51,1,3,1,0,0,2,1,0.204744007
413284,1,1,1,3,6,0,1780,0,0,1,42,0,5,1,0,0,3,0,0.204793841
114512,1,1,1,9,6,0,3380,0,0,1,60,0,3,1,0,0,1,0,0.204875212
122784,1,1,1,9,4,0,4680,0,0,1,13,0,9,1,0,0,8,0,0.205079987
130165,1,1,1,9,5,0,2340,1265,0,1,1,1,6,1,0,0,14,1,0.205093474
283923,1,1,1,9,3,0,3380,0,1,1,8,1,5,1,0,0,4,1,0.205166181
265344,1,1,1,9,0,0,1300,0,1,1,16,0,2,1,1,0,1,0,0.205171493
275915,1,1,1,9,4,0,3900,0,0,1,1548,1,3,1,0,0,0,1,0.205271107
217054,1,1,1,9,0,0,2700,0,1,1,41,0,2,1,1,0,1,0,0.20540767
237580,1,1,1,9,0,0,2340,0,0,1,26,0,1,0,0,0,0,0,0.205485157
345095,1,1,1,6,1,0,4680,0,0,1,67,1,2,1,0,0,5,1,0.205661917
414901,1,1,1,5,3,0,1780,174.97,1,1,2561,1,2,1,0,0,3,1,0.205670664
444997,1,1,1,5,1,0,1980,0,1,1,27,0,1,0,0,0,0,0,0.205732937
269810,1,1,1,9,0,0,3960,0,0,1,55,0,6,1,0,0,3,0,0.205734792
183537,1,1,1,9,7,0,4680,148.48,0,1,26,1,10,1,0,0,4,1,0.205751268
278621,1,1,1,9,0,0,2600,0,0,1,32,0,2,1,0,0,1,0,0.205832324
220222,1,1,1,9,0,0,5040,0,0,1,79,0,1,0,0,0,0,0,0.205964186
130572,1,1,1,9,0,0,6760,0,0,1,22,1,5,1,0,0,1,1,0.205972149
117350,1,1,0,9,2,0,6760,0,0,1,167,0,1,0,0,0,0,0,0.206088694
357272,1,1,1,7,3,0,3510,0,3,1,29,1,3,1,1,0,1,1,0.206149459
250230,1,1,1,9,2,0,2700,0,0,1,8,0,2,1,0,0,0,0,0.206454881
420709,1,1,0,6,0,1,1300,0,2,1,384,0,1,0,1,0,0,0,0.206484017
419730,1,1,1,5,5,0,4050,12.03,0,1,21,1,5,1,0,0,10,1,0.206647632
271317,1,1,1,9,5,0,3960,0,1,1,60,0,2,1,1,0,6,0,0.206783486
128999,1,1,1,9,3,0,3380,0,1,1,40,0,6,1,0,31,5,0,0.206786736
133025,1,1,1,9,5,0,5400,0,0,1,13,1,5,1,0,0,9,1,0.206922819
4223727,1,1,1,5,7,0,1980,0,0,1,9,1,2,1,0,0,6,1,0.206929111
435119,1,1,1,5,0,0,2700,0,1,1,112,1,1,0,1,0,0,1,0.207020342
286134,1,1,1,9,1,0,3900,0,0,1,22,0,1,0,0,0,1,0,0.207036414
207902,1,1,1,9,0,0,2600,0,0,1,19,0,1,0,0,0,0,0,0.207262299
271845,1,1,1,9,1,0,4050,0,1,1,19,1,2,1,0,0,1,1,0.207314686
4571430,1,1,1,4,7,0,6750,0,0,1,14,0,6,1,0,0,16,0,0.207318233
228175,1,1,1,9,9,0,6760,0,2,1,31,0,5,1,0,0,5,0,0.207354502
270613,1,1,1,9,2,0,2600,0,0,1,13,1,2,1,0,0,3,1,0.207446082
399215,1,1,1,9,6,0,4680,0,0,1,37,0,3,1,0,0,20,0,0.207480698
141451,1,1,1,9,4,0,2700,64.44,0,1,54,1,3,1,0,0,6,1,0.2074931
463430,1,1,1,9,16,0,2340,0,0,1,2,1,9,1,0,0,9,1,0.207661349
223016,1,1,1,9,0,0,1780,0,1,1,22,0,2,1,1,0,0,0,0.207680157
118571,1,1,1,9,2,0,7800,0,3,1,10,0,1,0,1,0,1,0,0.207687112
265058,1,1,1,9,3,0,1300,0,0,1,51,1,3,1,0,101,7,1,0.207718818
228032,1,1,0,9,0,1,1780,0,0,1,61,0,1,0,0,0,0,0,0.207791165
405672,1,1,0,5,0,0,1780,0,2,1,39,0,6,1,0,0,2,0,0.207961622
408587,1,1,1,3,3,0,2970,0,0,1,5,0,1,0,0,0,4,0,0.207972109
177597,1,1,1,9,1,0,2340,0,0,1,31,1,2,1,0,0,3,1,0.207972559
119308,1,1,1,9,0,0,6760,0,1,1,19,0,2,1,0,0,0,0,0.208040927
201511,1,1,1,9,3,0,3900,940,0,1,20,0,4,1,0,81,6,0,0.208058365
291458,1,1,1,9,0,0,3900,0,0,1,5,0,14,1,0,0,0,0,0.208060225
452896,1,1,1,3,9,0,3560,0,0,1,95,1,4,1,0,0,7,1,0.208099386
166993,1,1,1,9,0,0,2700,0,1,1,112,0,4,1,0,0,1,0,0.208138485
220002,1,1,1,8,0,0,6760,0,0,1,39,0,1,0,0,0,0,0,0.208172528
4209007,1,1,1,5,0,0,2340,0,1,1,27,0,2,1,0,0,1,0,0.208232125
203029,0,1,1,9,0,0,1350,0,0,1,31,1,14,1,0,1,0,1,0.20830749
353367,1,1,1,6,3,0,4950,0,0,1,70,1,2,1,0,0,3,1,0.208602993
291920,1,1,1,9,1,0,7800,0,0,1,59,0,3,1,0,6,2,0,0.20865978
127118,1,1,1,9,6,0,1350,457.41,2,1,115,1,3,1,2,0,8,1,0.208706899
349946,1,1,1,5,2,0,3560,0,0,1,123,1,3,1,0,0,2,1,0.208758416
282977,1,1,1,9,7,0,9900,0,0,1,20,1,9,1,0,0,7,1,0.208775862
235600,1,1,1,9,1,0,7020,0,0,1,77,0,3,1,0,1,5,0,0.208803696
4041954,1,1,1,5,1,0,7800,0,0,1,18,0,2,1,0,0,3,0,0.208850003
252023,1,1,1,9,9,0,3960,0,0,1,18,1,4,1,0,0,5,1,0.208985625
122289,1,1,1,9,4,0,2700,0,0,1,28,0,6,1,0,19,8,0,0.209111917
295077,1,1,1,9,1,0,9750,0,0,1,12,1,4,1,0,0,2,1,0.209117881
292833,1,1,1,9,2,0,3560,0,0,1,2,1,4,1,0,0,2,1,0.209296581
328771,1,1,1,6,0,0,3560,0,0,1,78,1,3,1,0,0,1,1,0.209347291
323678,1,1,0,7,0,0,1780,0,1,1,62,0,1,0,0,0,0,0,0.209424065
222675,1,1,1,9,1,0,1350,0,1,1,22,0,3,1,0,0,4,0,0.209461723
284792,1,1,0,9,0,0,3380,0,0,1,1,0,4,1,0,0,0,0,0.209463345
411579,1,1,1,5,3,0,3560,0,0,1,16,1,5,1,0,0,1,1,0.209637185
226822,1,1,1,9,4,0,3560,0,0,1,45,1,1,0,0,0,14,1,0.209719002
4651794,1,1,0,4,0,0,2340,0,0,1,23,0,1,0,0,0,2,0,0.209794966
397356,1,1,1,9,5,0,6760,35.95,1,1,21,0,3,1,0,0,16,0,0.21000299
172372,1,1,1,9,5,0,5400,554.46,0,1,103,0,3,1,0,0,6,0,0.210009281
212643,1,1,1,9,0,0,4680,0,1,1,30,0,2,1,0,0,2,0,0.210025289
185891,1,1,1,9,3,0,4050,0,0,1,13,1,4,1,0,0,0,1,0.210045707
361177,1,1,1,9,1,0,1780,0,1,1,68,0,2,1,0,0,2,0,0.210062698
269953,1,1,1,9,3,0,1300,0,0,1,59,0,4,1,0,0,5,0,0.210121654
257853,1,1,1,9,2,0,4680,0,0,1,46,0,3,1,0,5,2,0,0.210194321
4204453,1,1,1,5,2,0,2700,0,0,1,15,1,1,0,0,0,0,1,0.210228956
416452,1,1,1,3,0,0,1300,0,1,1,13,0,3,1,0,0,1,0,0.210313648
199058,1,1,1,9,0,0,6760,0,1,1,11,0,2,1,1,0,2,0,0.210448991
201170,1,1,1,9,3,0,1780,0,0,1,47,0,4,1,0,0,14,0,0.210575131
4025411,1,1,1,5,0,1,2340,0,3,1,9,0,2,1,1,0,0,0,0.210613063
185616,1,1,0,9,3,0,2340,0,2,1,31,0,1,0,1,0,1,0,0.210651246
5703447,1,1,1,2,2,0,5400,0,1,0,208,0,2,1,0,0,6,0,0.21068344
118923,1,1,1,9,2,0,1980,0,0,1,17,1,2,1,0,0,9,1,0.210724754
184197,1,1,1,9,2,0,8100,429.61,0,1,22,0,4,1,0,0,2,0,0.210796218
292976,1,1,1,9,3,0,3900,0,0,1,21,0,3,1,0,0,3,0,0.210801265
4220806,1,1,1,5,0,0,8450,0,1,1,32,0,1,0,0,0,0,0,0.210892484
182514,1,1,1,9,1,0,5940,0,0,1,7,1,1,0,0,0,3,1,0.211069589
280876,1,1,1,9,9,0,1950,0,2,1,50,1,5,1,0,0,13,1,0.211097481
421446,1,1,1,5,0,1,5070,0,0,1,0,0,4,1,0,0,0,0,0.211118115
4023408,1,1,1,5,3,0,3900,0,0,1,132,0,3,1,0,0,6,0,0.211144963
224809,1,1,1,9,0,0,2340,0,0,1,19,0,3,1,0,0,2,0,0.21137149
207979,1,1,1,9,0,0,1170,0,0,1,2,1,4,1,0,0,0,1,0.211438037
425901,1,1,1,6,3,0,1780,0,0,1,40,1,3,1,0,46,1,1,0.211487399
6571067,1,1,1,1,1,0,2700,0,1,0,26,0,2,1,1,0,0,0,0.211501972
144520,1,1,1,9,2,0,3380,0,0,1,11,0,2,1,0,0,2,0,0.211503538
234291,1,1,0,9,3,0,2700,0,1,1,14,0,4,1,0,0,2,0,0.211566204
196968,1,1,1,9,4,0,3380,0,2,1,19,1,8,1,1,87,6,1,0.211602513
344589,1,1,1,9,5,0,6760,45.97,0,1,56,1,5,1,0,0,7,1,0.211695684
196407,1,1,1,9,2,0,7020,0,0,1,15,0,3,1,0,4,5,0,0.211763397
167565,1,1,1,9,3,0,9450,0,2,1,157,0,2,1,0,0,4,0,0.211946977
100047,1,1,1,9,2,1,3900,0,3,1,38,0,2,1,1,0,0,0,0.212037221
423811,1,1,1,5,2,0,2600,0,0,1,17,1,4,1,0,0,2,1,0.212052519
114358,1,1,1,9,0,0,2700,0,1,1,15,0,1,0,0,0,1,0,0.212108176
297717,1,1,0,9,0,0,1350,0,1,1,13,0,1,0,0,0,0,0,0.212301427
4917716,1,1,1,3,2,1,5400,0,0,1,17,1,3,1,0,0,3,1,0.21232305
375378,1,1,1,9,0,0,1300,0,0,1,17,0,3,1,0,0,1,0,0.212357917
444469,1,1,0,5,5,0,3560,0,0,1,2371,0,4,1,0,0,5,0,0.212429999
223709,1,1,1,9,2,1,2700,0,0,1,4,0,2,1,0,0,0,0,0.21252249
212291,1,1,1,9,8,0,3380,26.45,0,1,25,1,8,1,0,0,5,1,0.212679672
427452,1,1,1,7,2,0,3960,0,0,1,122,0,2,1,0,2,4,0,0.212731027
127635,1,1,1,9,0,0,6760,0,0,1,81,1,2,1,0,0,0,1,0.212756272
184769,1,1,1,9,0,0,2340,0,0,1,1,0,1,0,0,0,0,0,0.212767293
386026,0,1,0,5,1,0,3560,0,1,1,46,0,3,1,0,0,1,0,0.212789986
285342,1,1,1,9,6,0,3900,0,0,1,7,0,6,1,0,0,7,0,0.21282794
286431,1,1,1,9,2,1,1350,0,0,1,20,1,4,1,0,0,3,1,0.212853098
371022,1,1,1,6,2,0,2340,0,1,1,67,1,2,1,1,0,4,1,0.212868554
378623,1,1,0,9,0,0,3560,0,4,1,18,0,1,0,2,0,1,0,0.212957063
218044,1,1,1,9,1,0,990,140.44,2,1,30,0,4,1,1,0,2,0,0.212980966
165123,1,1,1,9,5,0,6750,0,0,1,95,1,3,1,0,0,3,1,0.212998936
295924,1,1,1,9,3,0,5070,0,2,1,38,1,3,1,1,0,6,1,0.213047169
4045088,1,1,1,5,3,0,3380,0,0,1,45,1,6,1,0,0,2,1,0.213102718
193767,1,1,1,9,1,0,3380,0,2,1,35,1,3,1,1,0,1,1,0.213104253
112895,1,1,1,9,0,0,5400,0,0,1,94,0,1,0,0,0,0,0,0.213176908
5697912,1,1,1,2,1,0,3380,0,0,0,24,1,2,1,0,0,4,1,0.213326945
289621,1,1,0,9,0,1,3900,0,1,1,23,0,3,1,0,0,0,0,0.213347359
5156372,1,1,1,3,0,0,5400,0,0,1,46,0,1,0,0,0,0,0,0.213448917
124478,1,1,1,9,1,0,5400,0,2,1,38,0,3,1,0,0,0,0,0.213472954
245115,1,1,1,9,3,0,4680,0,0,1,7,0,2,1,0,0,2,0,0.213476665
126546,1,1,1,9,0,0,9450,0,0,1,2,0,1,0,0,0,0,0,0.213501933
182734,1,1,1,9,2,0,650,0,1,1,26,0,3,1,0,0,3,0,0.213576461
398786,1,1,1,9,0,0,2700,0,1,1,35,1,2,1,1,0,0,1,0.21361929
5515684,1,1,0,2,0,0,6760,0,0,0,22,0,1,0,0,0,0,0,0.21363336
289093,0,1,0,9,0,0,5850,0,0,1,1193,0,2,1,0,0,0,0,0.213707436
415550,1,1,1,4,1,0,1780,0,1,1,48,1,4,1,0,2,1,1,0.213714484
365192,1,1,1,3,2,0,1780,0,2,1,66,0,2,1,0,0,4,0,0.213848452
286310,1,1,1,9,5,0,3900,0,0,1,1097,1,4,1,0,0,1,1,0.213950115
373585,1,1,0,9,0,0,2340,177.47,0,1,10,0,2,1,0,0,0,0,0.213971831
388204,1,1,1,6,2,0,3960,0,0,1,30,0,3,1,0,0,3,0,0.213975109
411414,1,1,1,5,12,0,1780,0,2,1,38,1,4,1,1,0,3,1,0.214074601
360671,1,1,1,10,4,0,3960,0,1,1,115,1,4,1,0,0,3,1,0.214090969
236150,1,1,1,9,0,0,3380,0,1,1,18,1,2,1,1,0,1,1,0.214122401
5512087,1,1,1,2,2,0,2700,0,0,0,13,0,2,1,0,4,8,0,0.214147691
270393,1,1,1,9,0,2,1300,0,2,1,38,0,1,0,0,0,2,0,0.214150601
197155,1,1,1,9,1,0,1350,0,2,1,66,0,1,0,1,0,3,0,0.2142204
184109,1,1,1,9,2,0,1780,0,0,1,6,0,1,0,0,0,1,0,0.214252761
194801,1,1,1,9,4,0,2340,0,1,1,38,0,2,1,0,0,1,0,0.214254004
365214,1,1,0,5,4,1,3560,0,0,1,49,0,1,0,0,0,1,0,0.21443525
142562,1,1,1,9,1,0,4680,0,0,1,46,0,3,1,0,0,5,0,0.214442427
177982,0,1,1,9,1,0,2340,0,2,1,50,0,3,1,0,0,1,0,0.214489106
113148,1,1,1,9,1,1,7800,0,0,1,14,0,3,1,0,0,1,0,0.214489216
442511,1,1,1,9,3,0,3560,0,1,1,24,0,2,1,0,3,3,0,0.214511982
363861,1,1,1,9,10,0,2340,153.48,1,1,58,0,8,1,0,0,8,0,0.21454291
184230,1,1,1,9,2,0,2700,0,0,1,145,0,1,0,0,0,1,0,0.214584622
109562,1,1,1,9,2,0,6760,0,0,1,0,1,2,1,0,0,2,1,0.215034688
294681,1,1,1,9,10,0,3900,0,0,1,14,0,6,1,0,0,41,0,0.215055406
143970,1,1,1,9,4,0,3380,0,0,1,133,1,3,1,0,0,2,1,0.21507357
121123,1,1,1,9,0,0,3380,0,0,1,23,0,2,1,0,0,0,0,0.215171141
4042341,1,1,1,5,2,0,1350,0,1,1,149,0,1,0,0,0,0,0,0.215230196
4034207,1,1,1,5,5,0,3380,0,0,1,5,0,7,1,0,0,9,0,0.215334692
491522,1,1,1,3,6,0,1300,0,0,1,23,1,4,1,0,0,12,1,0.215439296
413449,1,1,1,5,3,0,3560,0,1,1,39,1,1,0,0,3,4,1,0.21552073
436021,1,1,1,4,0,0,1300,0,0,1,93,0,1,0,0,10,0,0,0.215556464
191413,1,1,1,8,8,0,4680,128.4,1,1,14,1,5,1,1,0,10,1,0.215568218
229671,1,1,0,9,1,0,2700,0,0,1,71,0,4,1,0,0,0,0,0.215736774
186166,1,1,1,9,3,0,1350,0,3,1,8,0,1,0,1,0,7,0,0.21574054
183042,1,1,1,9,0,0,21600,0,0,1,29,0,1,0,0,0,2,0,0.215758761
401129,1,1,1,9,2,0,3380,76.45,1,1,21,1,4,1,0,0,0,1,0.216109271
4224949,1,1,1,5,0,0,2700,0,0,1,6,0,1,0,0,0,0,0,0.216117429
417189,1,1,1,4,0,0,2600,0,0,1,27,0,1,0,0,0,0,0,0.216208946
4209213,0,1,1,5,2,0,5400,0,0,1,31,0,2,1,0,0,2,0,0.216219993
430279,1,1,1,7,2,1,2340,0,0,1,2255,1,2,1,0,0,4,1,0.21624975
4224535,1,1,0,5,0,0,3900,0,1,1,15,0,4,1,1,2,0,0,0.216259198
415330,1,1,1,5,4,0,6760,0,0,1,20,0,4,1,0,0,3,0,0.216385025
172493,1,1,1,9,1,0,1980,0,0,1,37,0,2,1,0,0,0,0,0.216603938
172592,1,1,1,9,3,0,5070,0,0,1,21,1,5,1,0,0,10,1,0.216653817
294263,1,1,1,9,16,0,3380,272.55,0,1,0,1,8,1,0,0,15,1,0.21681151
272736,1,1,1,9,0,1,1780,0,0,1,43,0,1,0,0,0,0,0,0.216877678
112851,1,1,1,9,0,0,6760,0,0,1,16,0,2,1,0,0,3,0,0.216927664
163231,1,1,1,9,0,0,2700,0,1,1,21,0,14,1,0,0,0,0,0.216976407
253090,1,1,1,9,3,0,2700,0,0,1,49,0,1,0,0,0,5,0,0.216980057
4044156,1,1,1,5,2,0,3380,0,0,1,53,1,4,1,0,0,2,1,0.216981434
253926,1,1,1,9,1,0,2340,0,0,1,4,1,2,1,0,0,1,1,0.21705505
166509,1,1,1,9,1,0,3900,0,1,1,10,1,2,1,1,0,0,1,0.217085132
267225,1,1,1,9,0,0,1780,0,0,1,31,0,1,0,0,0,0,0,0.217163575
149294,1,1,1,9,1,0,890,0,1,1,46,0,2,1,1,0,1,0,0.217273417
377721,1,1,1,9,3,2,1980,0,0,1,401,1,2,1,0,0,3,1,0.217325436
422106,1,1,1,5,2,1,3510,0,1,1,30,0,3,1,0,0,2,0,0.217518435
4234435,1,1,1,5,1,0,3380,0,1,1,20,1,1,0,0,0,0,1,0.217749025
422271,1,1,1,6,8,0,3560,0,0,1,26,1,5,1,0,0,7,1,0.217749324
236568,1,1,1,9,2,0,2340,0,2,1,26,1,3,1,0,0,2,1,0.217754979
368580,1,1,1,9,8,0,2700,10.8,0,1,21,1,7,1,0,0,12,1,0.217855646
357811,1,1,1,8,0,0,3960,0,0,1,79,0,1,0,0,0,0,0,0.217960176
432853,1,1,0,9,0,0,2700,0,1,1,44,0,1,0,1,0,0,0,0.217976176
184296,1,1,1,9,5,0,5070,0,1,1,82,0,7,1,0,0,10,0,0.21803131
138283,1,1,1,9,2,0,1980,0,0,1,47,0,2,1,0,0,0,0,0.218089094
443017,1,1,1,9,2,0,2340,0,2,1,14,1,1,0,0,0,2,1,0.218141097
5148551,1,1,1,3,2,0,4680,0,0,1,93,0,4,1,0,0,3,0,0.218220361
5150250,1,1,1,3,0,0,3900,0,1,1,52,0,1,0,1,0,2,0,0.218375383
116393,1,1,1,9,2,0,3380,0,1,1,112,1,2,1,0,0,1,1,0.218382275
233543,1,1,1,9,1,0,4050,0,0,1,20,0,1,0,0,0,1,0,0.218441076
407740,1,1,1,3,3,1,1300,0,2,1,21,1,4,1,1,0,0,1,0.218519717
333765,1,1,1,7,4,0,1300,0,0,1,67,0,3,1,0,0,2,0,0.218562433
188894,1,1,1,9,1,0,10140,0,0,1,15,0,5,1,0,12,1,0,0.218628353
270492,1,1,1,9,0,0,4680,0,0,1,33,0,2,1,0,0,0,0,0.218802941
265916,1,1,1,9,4,0,1780,97.38,1,1,92,1,3,1,0,0,3,1,0.218817913
172834,1,1,1,9,0,0,4050,0,1,1,62,0,1,0,0,0,0,0,0.219008364
296969,1,1,1,9,5,0,3900,0,0,1,29,0,2,1,0,0,5,0,0.219053488
4226712,1,1,1,5,1,0,1690,0,2,1,25,0,1,0,0,0,1,0,0.219287613
5147611,1,1,1,3,0,0,1350,0,0,1,17,0,1,0,0,0,0,0,0.219469006
328848,1,1,1,9,5,0,3380,0,0,1,40,1,4,1,0,0,6,1,0.219511023
429586,1,1,1,5,2,0,3560,0,5,1,182,0,1,0,3,0,4,0,0.219554072
131837,1,1,1,9,2,0,1980,0,0,1,15,1,4,1,0,0,2,1,0.219615352
111762,1,1,1,9,6,0,2700,0,2,1,25,0,2,1,0,0,20,0,0.219684391
203293,0,1,0,9,0,0,12870,0,0,1,20,0,2,1,0,0,4,0,0.219758625
194152,1,1,1,9,19,0,4680,0,1,1,37,0,5,1,0,0,0,0,0.219794476
107989,1,1,1,9,0,0,3900,0,1,1,25,0,3,1,0,0,2,0,0.219923462
398577,1,1,1,9,2,0,3560,0,0,1,14,1,3,1,0,0,1,1,0.219990049
132332,1,1,1,9,1,0,5400,0,0,1,9,1,4,1,0,0,4,1,0.220006916
241859,1,1,1,9,3,0,2700,0,2,1,130,1,5,1,0,0,4,1,0.220153374
209574,1,1,1,8,1,0,6750,0,0,1,28,0,4,1,0,0,0,0,0.220214265
257017,1,1,1,9,0,0,2700,0,0,1,1,0,2,1,0,0,2,0,0.220221586
136094,1,1,1,9,0,1,1690,0,1,1,30,0,1,0,0,0,0,0,0.220534317
393583,1,1,1,9,0,0,2340,0,0,1,31,0,5,1,0,0,0,0,0.220555555
369504,1,1,1,9,7,2,2700,0,0,1,75,1,6,1,0,0,6,1,0.220568014
260977,1,1,1,9,0,0,2340,0,0,1,43,0,1,0,0,0,0,0,0.220584996
6582122,1,1,1,1,4,0,3380,0,0,0,20,0,3,1,0,0,0,0,0.220641596
594234,1,1,1,9,2,0,6760,0,1,1,135,1,2,1,1,0,1,1,0.220770715
296782,1,1,1,9,8,0,8450,0,0,1,71,0,6,1,0,0,8,0,0.220801705
4209288,1,1,1,5,0,0,9450,0,0,1,15,0,4,1,0,0,4,0,0.220886063
189609,1,1,0,9,0,0,2340,0,0,1,83,0,1,0,0,0,0,0,0.220905808
221630,1,1,1,9,5,0,4680,0,1,1,106,0,2,1,0,0,1,0,0.220987965
135610,1,1,1,9,1,0,3380,0,0,1,17,0,1,0,0,0,1,0,0.221030446
246589,1,1,0,9,4,1,33800,0,2,1,258,0,1,0,0,0,20,0,0.221043942
4651653,1,1,1,4,4,0,2700,76.48,1,1,10,1,2,1,0,44,4,1,0.221090063
244994,1,1,1,9,0,0,5400,0,0,1,9,0,3,1,0,1,0,0,0.221124931
129912,0,1,1,9,0,4,2340,0,0,1,24,0,14,1,0,1,0,0,0.22116117
238702,0,1,1,9,0,0,2340,0,1,1,18,0,1,0,0,0,0,0,0.221163358
4046540,1,1,1,5,3,0,3380,0,1,1,19,0,4,1,1,0,10,0,0.221217322
161779,1,1,0,9,5,0,3560,0,0,1,30,0,4,1,0,0,6,0,0.22127549
227108,1,1,1,9,0,1,3560,0,0,1,4,0,2,1,0,0,0,0,0.221293378
